Age,Daily_Gaming_Hours,Weekly_Gaming_Hours,Sleep_Hours,Stress_Level,Focus_Level,Academic_or_Work_Score,Productivity_Level,Gender_Male,Occupation_Working Professional,Game_Type_Casual,Game_Type_Puzzle,Game_Type_Simulation,Game_Type_Sports,Game_Type_Strategy,Primary_Gaming_Time_Morning,Primary_Gaming_Time_Night,target
-0.4995568029857393,0.7937342647120001,0.7937342647120008,-1.1940927186133325,0.23939347614921297,0.4653656666094536,-0.6065591561707865,-0.6035954587570481,False,True,False,True,False,False,False,True,False,0
0.8454038204374043,-1.3771416644057626,-1.3771416644057624,0.7967831442432571,-1.0759552939014072,-0.032351623881940836,1.5358509744126632,1.3876472917816658,False,True,False,False,True,False,False,False,True,2
1.42181551619018,-1.0670165316746536,-1.0670165316746534,-0.674733797868135,-1.0759552939014072,-1.5255034953561242,-0.8636483718408005,-1.0184376984526136,True,True,False,True,False,False,False,False,False,1
1.0375410523549962,0.979809344350666,0.9798093443506657,-0.5881739777439358,-1.0759552939014072,1.4608002475922426,-0.0923807248307586,0.14312057269496958,False,True,False,False,False,False,True,False,True,0
1.613952748107772,0.7317092381657786,0.7317092381657787,-1.5403319991101303,-1.0759552939014072,1.4608002475922426,-0.006684319607420616,-0.02281632318325657,True,False,False,False,True,False,False,False,False,0
0.6532665885198123,1.5380345832666618,1.5380345832666622,-1.6268918192343302,0.6778430661660864,-1.5255034953561242,0.07901208561591737,-0.3546901149397089,True,False,True,False,False,False,False,False,True,0
-0.3074195710681474,0.6696842116195569,0.669684211619557,1.4892617052368524,-0.6375057038845338,1.4608002475922426,0.2504048960625933,0.4749943644514219,True,False,False,False,False,False,True,True,False,1
-1.075968498738515,-1.315116637859541,-1.3151166378595405,0.8833429643674563,1.1162926561829598,0.4653656666094536,0.3361013012859313,0.06015212475585651,True,False,False,False,False,False,True,True,False,2
-0.6916940349033313,-0.3847412396662137,-0.38474123966621365,1.4892617052368524,-1.0759552939014072,0.963082957100848,-0.006684319607420616,0.14312057269496958,False,False,False,False,True,False,False,False,True,1
0.2689921246846284,1.6620846363591055,1.6620846363591055,-0.15537487712293815,1.1162926561829598,0.4653656666094536,-0.43516634572411056,-0.18875321906148274,False,True,False,False,False,True,False,False,True,1
-1.075968498738515,-0.19866616002754844,-0.19866616002754814,-0.674733797868135,-0.1990561138676604,-1.5255034953561242,-0.6922555613941245,-0.6865639066961612,True,False,False,False,False,False,True,False,True,1
0.0768548927670365,-0.7568913989435446,-0.7568913989435443,0.8833429643674563,1.554742246199833,-1.0277862048647297,1.1930653535193112,0.9728050520861005,False,False,False,True,False,False,False,False,True,1
0.2689921246846284,-0.8809414520359883,-0.8809414520359878,1.4027018851126531,-0.6375057038845338,-1.5255034953561242,-1.7206124240741802,-2.0970275216610834,True,True,False,False,False,True,False,False,False,2
0.8454038204374043,1.2899344770817749,1.2899344770817747,0.19086440337386026,-1.0759552939014072,0.963082957100848,-0.6065591561707865,-0.437658562878822,True,True,False,False,False,False,False,True,False,1
-1.268105730656107,-1.0670165316746536,-1.0670165316746534,1.4027018851126531,-0.6375057038845338,0.963082957100848,0.16470849083925534,-0.2717216670005958,True,True,False,False,True,False,False,False,False,2
-0.8838312668209232,-1.5011917174982063,-1.5011917174982057,1.4027018851126531,-1.5144048839182804,0.4653656666094536,1.3644581639659872,1.553584187659892,True,True,False,False,False,False,True,True,False,2
-0.8838312668209232,-0.5087912927586574,-0.5087912927586571,0.6236635039948579,1.1162926561829598,-0.032351623881940836,1.0216725430726352,0.8898366041469873,False,False,False,False,False,False,False,False,False,1
1.0375410523549962,0.7937342647120001,0.7937342647120008,0.19086440337386026,-0.1990561138676604,-0.032351623881940836,0.2504048960625933,0.30905746857319577,True,True,False,False,False,False,False,False,False,1
1.2296782842725882,0.979809344350666,0.9798093443506657,-1.7134516393585295,1.1162926561829598,0.963082957100848,1.0216725430726352,0.7238997082687612,False,False,False,False,False,True,False,True,False,0
1.0375410523549962,-0.2606911865737703,-0.2606911865737699,-1.1075328984891326,1.554742246199833,1.4608002475922426,-0.9493447770641384,-0.6865639066961612,True,False,False,False,False,False,True,True,False,1
-1.460242962573699,1.3519595036279966,1.3519595036279966,1.1430224247400547,0.6778430661660864,-1.5255034953561242,-1.5492196136275043,-1.3503114902090658,True,True,True,False,False,False,False,False,False,1
0.0768548927670365,-0.012591080388883154,-0.01259108038888264,0.36398404362225945,0.6778430661660864,0.4653656666094536,0.7645833274026212,0.4749943644514219,False,True,True,False,False,False,False,False,True,1
1.613952748107772,-0.012591080388883154,-0.01259108038888264,-0.761293617992335,-1.5144048839182804,0.4653656666094536,-1.4635232084041663,-1.599216834026405,True,False,False,False,False,False,False,False,False,1
0.6532665885198123,-0.32271621311999216,-0.3227162131199916,-1.0209730783649333,1.1162926561829598,-0.032351623881940836,1.4501545691893252,0.9728050520861005,False,False,False,True,False,False,False,False,False,1
-0.11528233915055543,-0.8189164254897664,-0.8189164254897661,0.7967831442432571,1.1162926561829598,-1.5255034953561242,1.2787617587426492,1.1387419479643266,False,False,False,False,False,True,False,False,False,2
-0.11528233915055543,-0.8189164254897664,-0.8189164254897661,1.3161420649884539,-0.6375057038845338,0.963082957100848,0.5931905169559453,0.557962812390535,True,False,False,True,False,False,False,True,False,2
1.42181551619018,-1.4391666909519845,-1.439166690951984,1.3161420649884539,0.6778430661660864,-0.032351623881940836,-0.0923807248307586,-0.2717216670005958,False,False,False,False,False,False,False,False,False,2
-0.8838312668209232,-0.012591080388883154,-0.01259108038888264,1.2295822448642548,-0.6375057038845338,-0.5300689143733353,-1.2064339927341523,-1.0184376984526136,False,False,True,False,False,False,False,False,False,1
1.0375410523549962,1.6000596098128839,1.6000596098128836,0.7102233241190571,-0.1990561138676604,0.963082957100848,1.5358509744126632,1.553584187659892,True,True,False,True,False,False,False,False,False,1
1.42181551619018,1.6620846363591055,1.6620846363591055,-0.5016141576197358,-0.6375057038845338,0.4653656666094536,1.3644581639659872,1.4706157397207789,False,True,False,False,False,False,True,False,True,0
-0.6916940349033313,-0.32271621311999216,-0.3227162131199916,-1.6268918192343302,-1.5144048839182804,-0.032351623881940836,-1.0350411822874763,-0.6035954587570481,True,False,False,True,False,False,False,False,True,1
0.8454038204374043,0.9177843178044438,0.9177843178044442,1.2295822448642548,0.6778430661660864,-0.5300689143733353,-0.8636483718408005,-0.520627010817935,True,True,False,False,False,False,True,False,True,1
-0.6916940349033313,-1.1290415582208755,-1.129041558220875,-0.5016141576197358,1.554742246199833,-0.5300689143733353,1.5358509744126632,1.719521083538118,True,False,False,False,False,True,False,False,False,1
-0.6916940349033313,0.3595590788884477,0.35955907888844807,-0.761293617992335,0.23939347614921297,-1.5255034953561242,-1.1207375875108143,-0.7695323546352743,True,True,False,True,False,False,False,True,False,1
0.8454038204374043,1.2899344770817749,1.2899344770817747,-0.32849451737133734,-0.6375057038845338,-1.0277862048647297,-0.8636483718408005,-1.1014061463917266,True,False,True,False,False,False,False,False,False,1
1.613952748107772,0.11145897270356056,0.11145897270356082,-0.24193469724713737,-1.5144048839182804,-1.5255034953561242,-1.3778268031808283,-1.599216834026405,True,True,False,False,True,False,False,False,True,1
-0.11528233915055543,1.2899344770817749,1.2899344770817747,1.4892617052368524,-0.1990561138676604,-1.0277862048647297,1.3644581639659872,1.4706157397207789,True,False,True,False,False,False,False,False,False,1
0.6532665885198123,0.29753405234222585,0.2975340523422263,-1.453772178985931,1.554742246199833,-0.032351623881940836,-0.006684319607420616,0.39202591651230884,False,False,False,False,False,False,False,False,False,1
-0.3074195710681474,-0.8189164254897664,-0.8189164254897661,0.19086440337386026,0.23939347614921297,-1.0277862048647297,-1.2064339927341523,-0.8525008025743874,True,False,True,False,False,False,False,False,True,1
0.6532665885198123,-0.6328413458511012,-0.6328413458511005,0.7967831442432571,-1.0759552939014072,-1.5255034953561242,0.3361013012859313,0.557962812390535,False,True,False,False,True,False,False,False,False,1
1.0375410523549962,-1.4391666909519845,-1.439166690951984,-1.367212358861731,0.6778430661660864,0.4653656666094536,-0.34946994050077257,-0.7695323546352743,True,True,False,False,False,False,False,False,True,1
1.0375410523549962,1.3519595036279966,1.3519595036279966,-1.0209730783649333,-0.6375057038845338,-1.0277862048647297,-0.006684319607420616,0.22608902063408268,True,False,True,False,False,False,False,False,True,0
-0.6916940349033313,1.2899344770817749,1.2899344770817747,1.4027018851126531,1.1162926561829598,1.4608002475922426,-0.9493447770641384,-0.520627010817935,False,False,False,False,True,False,False,False,True,1
0.6532665885198123,-0.94296647858221,-0.9429664785822097,0.7967831442432571,0.6778430661660864,1.4608002475922426,0.3361013012859313,0.14312057269496958,True,False,False,True,False,False,False,True,False,2
